id,title,body_len,T3_rank,T3_S_scale,T3_S_score
20045812,সিঁড়িই মৃত্যুকূপ,1855,1.0,1.0,100.0
20192017,"

কোনো ভবন নিরাপদ কি না বোঝা যাবে যে ১০টি বিষয় দেখে
",1834,2.0,0.9883333333333333,98.83333333333333
20191672,"

বাংলাদেশে কি জনপ্রিয় হয়ে উঠছে অডিওবুক?
",1502,3.0,0.8038888888888889,80.38888888888889
20191920,"

১০ সপ্তাহের ভুলের খেসারত আমাকে সারাজীবন দিতে হবে- অধ্যাপক ইউনূস
",1489,4.0,0.7966666666666666,79.66666666666666
20190952,"

বেইলি রোডে আগুনে ৪৬ লাশ
",1399,5.0,0.7466666666666667,74.66666666666667
20045816,মামা আমাকে বাঁচাও,1196,6.0,0.6338888888888888,63.388888888888886
20191195,"

গ্রিন কোজি কটেজ : রাজধানীতে আরেক মৃত্যুপুরী
",1086,7.0,0.5727777777777778,57.277777777777786
20191159,"

ভারত-চীন-মার্কিন চক্করে বাংলাদেশ
",1070,8.0,0.5638888888888889,56.388888888888886
20190510,"

ভারত-চীন-মার্কিন চক্করে বাংলাদেশ
",1069,9.0,0.5633333333333334,56.333333333333336
20191165,"

পাকিস্তানের নির্বাচন: কারচুপি ও অনুশোচনা
",1055,10.0,0.5555555555555556,55.55555555555556
20190527,"

পাকিস্তানের নির্বাচন: কারচুপি ও অনুশোচনা
",1053,11.0,0.5544444444444444,55.44444444444444
20188994,"

দাওয়াত হোক ইসলামের দিকে
",995,12.0,0.5222222222222223,52.22222222222223
20189031,"

আলেম তৈরিতে মাদরাসা শিক্ষকদের সচেষ্টতা
",991,13.0,0.52,52.0
20046964,বেইলি রোডে ভবনে ফায়ার এক্সিট না থাকায় ক্ষোভ প্রধানমন্ত্রীর,991,13.0,0.52,52.0
20191448,"

বিদ্যুতের দাম বাড়ায় মাসে বাড়তি কত টাকা গুণতে হবে?
",963,15.0,0.5044444444444445,50.44444444444445
20191576,"

গাজায় ত্রাণ নিতে আসা শতাধিক ফিলিস্তিনিকে হত্যা : ইসরাইলের দাবি কতটুকু সত্য
",950,16.0,0.49722222222222223,49.72222222222222
20045815,সপরিবারে যাওয়ার কথা ছিল ইতালি...,942,17.0,0.49277777777777776,49.27777777777778
20191794,"

বিদেশে হাজার হাজার কোটি টাকার সম্পদ : যা বললেন সাবেক ভূমিমন্ত্রী সাইফুজ্জামান
",917,18.0,0.47888888888888886,47.888888888888886
20191784,"

‘বর্তমান শিক্ষা ব্যবস্থা সংস্কার না হলে নতুন প্রজন্ম দিল্লির গোলাম হবে’
",896,19.0,0.4672222222222222,46.72222222222222
20191762,"

ত্রয়োদশ আন্তঃস্কুল বাংলা অলিম্পিয়াডে পুরস্কৃত দেড় শতাধিক শিক্ষার্থী
",844,20.0,0.43833333333333335,43.833333333333336
20191308,"

মিয়ানমার-বাংলাদেশ সীমান্তে পাহারা হচ্ছে কিভাবে
",828,21.0,0.42944444444444446,42.94444444444444
20190979,"
বাজার দর 
রোজার আগেই বেড়েছে মুদি পণ্য-মাছ গোশতের দাম
",785,22.0,0.40555555555555556,40.55555555555556
20046968,স্বামী-স্ত্রীর শিশু অপহরণ চক্রের অভিনব কৌশল,724,23.0,0.37166666666666665,37.166666666666664
20045813,‘লাশের’ কাছে খোলা চিঠি,706,24.0,0.3616666666666667,36.16666666666667
20045819,বাংলাদেশ ক্রিকেটের উন্নতির অন্তরায় ‘উইকেট’,704,25.0,0.3605555555555556,36.05555555555556
20045814,বেইলি রোডে ভয়াল রাত,698,26.0,0.3572222222222222,35.72222222222222
20191224,"

লোকসভা নির্বাচনের জন্য বিজেপি যেভাবে প্রার্থী বাছাই করছে
",694,27.0,0.355,35.5
20190826,"
রাজশাহী বার নির্বাচন 
আওয়ামীপন্থীদের চাপে প্রধান নির্বাচন কমিশনারের পদত্যাগ : ফল স্থগিত
",693,28.0,0.35444444444444445,35.44444444444444
20191839,"

মমতার রাজ্যে জিততে চান মোদি
",650,29.0,0.33055555555555555,33.05555555555556
20191884,"

আগুনের ঝুঁকিতে ঢাকার ৫৫ ভাগ ভবন
",638,30.0,0.3238888888888889,32.388888888888886
20191928,"

নারায়ণগঞ্জে ১৫ ঘণ্টায় সড়ক দুর্ঘটনা নিহত ৪
",604,31.0,0.305,30.5
20190637,"

স্বপ্নপূরণে বরিশালের দরকার ১৫৫
",597,32.0,0.3011111111111111,30.11111111111111
20190916,"

গাজায় ত্রাণ নিতে আসা মানুষের ওপর ইসরাইলের হামলায় বিশ্বজুড়ে নিন্দা
",587,33.0,0.29555555555555557,29.555555555555557
20191069,"

পলাশ-শিমুলে রাঙা প্রকৃতি
",576,34.0,0.28944444444444445,28.944444444444446
20190505,"
দৃষ্টিপাত 
সুন্দর আজান শুনতে চাই
",575,35.0,0.28888888888888886,28.888888888888886
20188986,"

 মোহর : নারীর প্রাপ্য অধিকার
",573,36.0,0.2877777777777778,28.77777777777778
20191233,"

গবাদিপশু পালনে স্বপ্ন দেখছেন দাগনভুঞার খামারি মিস্টার
",569,37.0,0.28555555555555556,28.555555555555557
20045839,মেয়ের জন্মদিনে মৃত্যুকূপ থেকে ফেরা,559,38.0,0.28,28.000000000000004
20191067,"

 বইমেলার শেষ দিন আজ
",557,39.0,0.2788888888888889,27.88888888888889
20191887,"

বিএডিসির সেচ কার্যক্রম পরিদর্শন করল আইইবি
",550,40.0,0.275,27.500000000000004
20190525,"

মোবাইল ওয়ার্ল্ড কংগ্রেসে নতুন প্রযুক্তির চমক
",549,41.0,0.27444444444444444,27.444444444444443
20045808,দুই সদস্য ছাড়া সব পদেই আওয়ামী লীগ সমর্থকদের জয়,546,42.0,0.2727777777777778,27.27777777777778
20190908,"

 দল পুনর্গঠনের আনুষ্ঠানিক প্রক্রিয়া শুরু করেছে বিএনপি
পর্যায়ক্রমে পুনর্বিন্যাস করা হবে ঢাকা মহানগর যুবদল স্বেচ্ছাসেবক দল শ্রমিকদলসহ সব অঙ্গসংগঠন
",538,43.0,0.2683333333333333,26.833333333333332
20045842,"ছাত্রদলের নতুন কমিটি, নেতৃত্বে রাকিব-নাসির",524,44.0,0.26055555555555554,26.055555555555554
20191059,"
হতাহতদের ফ্রি অ্যাম্বুলেন্স সেবা 
বেইলি রোডে অগ্নিকাণ্ডের ঘটনাস্থল পরিদর্শনে জামায়াতের ভারপ্রাপ্ত আমির 
",523,45.0,0.26,26.0
20190769,"
বরেন্দ্র গভীর নলকূপ 
দ্বিগুণ দামে পানি কিনতে বাধ্য হচ্ছেন কৃষকরা
",509,46.0,0.25222222222222224,25.222222222222225
20046955,"কুমিল্লা সাংবাদিক ফোরাম, ঢাকা’র নতুন কমিটি গঠন",499,47.0,0.24666666666666667,24.666666666666668
20190993,"
মূলধন ১২৯১.২৬ কোটি টাকা উধাও 
অস্থিরতায় পুঁজিবাজারে বিক্রির চাপ ৪২ শতাংশ
",497,48.0,0.24555555555555555,24.555555555555557
20191996,"

প্রীতির জোড়া গোলে ফাইনালের পথে বাংলাদেশ
",492,49.0,0.2427777777777778,24.27777777777778
20047105,মানসম্মত প্রাথমিক শিক্ষা নিশ্চিতের আহবান সাংসদ শামীমের,486,50.0,0.23944444444444443,23.944444444444443
20191019,"

পাকিস্তানের নতুন সরকারকে স্বীকৃতি না দিতে বাইডেনকে চিঠি
",479,51.0,0.23555555555555555,23.555555555555554
20190876,"

সেই দুঃখের রাত ফিরে এলো পুলিশ কর্মকর্তা নাসিরের জীবনে
",474,52.0,0.23277777777777778,23.27777777777778
20190968,"

দ্রব্যমূল্য বৃদ্ধির সাথে আ’লীগের কর্তাব্যক্তিরা জড়িত : কর্নেল অলি
",474,52.0,0.23277777777777778,23.27777777777778
20191419,"

‘বিদ্যুতের দাম বৃদ্ধির মতো গণবিরোধী সিদ্ধান্ত অবিলম্বে প্রত্যাহার করতে হবে’
",471,54.0,0.2311111111111111,23.11111111111111
20045843,‘বাবা-মায়ের দায়িত্ব নেয়া হলো না নয়নের’,462,55.0,0.22611111111111112,22.61111111111111
20190870,"

  ফায়ার এক্সিট না থাকায় ক্ষুব্ধ প্রধানমন্ত্রী
",460,56.0,0.225,22.5
20191684,"

এখনো জ্বলছে সীমান্তের ওপারের রাখাইনের গ্রাম
",452,57.0,0.22055555555555556,22.055555555555557
20046954,অনুকরণীয় কীর্তির সাক্ষর রেখে চার নারী পেলেন রাঁধুনী কীর্তিমতী সম্মাননা ২০২৩,451,58.0,0.22,22.0
20047160,হৃদরোগ মোকাবিলায় প্রাথমিক স্বাস্থ্যসেবা শক্তিশালী করতে হবে,449,59.0,0.21888888888888888,21.88888888888889
20047102,দেশে বছরে আড়াই লাখ মানুষ হৃদরোগে মারা যায়,449,59.0,0.21888888888888888,21.88888888888889
20192039,"

যেকোনো পরিস্থিতি মোকাবেলায় সশস্ত্র বাহিনীকে সক্ষম করে তোলা হচ্ছে : প্রধানমন্ত্রী
",449,59.0,0.21888888888888888,21.88888888888889
20188917,"

ক্যাসেট প্লেয়ারে আগ্রহ জাপানি তরুণদের
",442,62.0,0.215,21.5
20045874,মৌলভীবাজার হোটেল শ্রমিক ইউনিয়নের স্মারকলিপি,435,63.0,0.2111111111111111,21.11111111111111
20191137,"
মালয়েশিয়ায় আর যাওয়া হলো না রিয়ার 
জন্মদিনেই মৃত্যু ভিকারুননিসার শিক্ষার্থী আলিশার
",434,64.0,0.21055555555555555,21.055555555555554
20191666,"

কাজ না পেয়ে ক্ষুধা আর চিকিৎসার অভাবে মারা গেলেন মালয়েশিয়া প্রবাসী
",431,65.0,0.2088888888888889,20.88888888888889
20190567,"

করতোয়াসহ পঞ্চগড়ের সব নদীতে চলছে বোরো আবাদ
পানির অভাবে জনজীবনে দুর্ভোগ
",424,66.0,0.205,20.5
20045885,আইপিএল-এ দল পাওয়া ছেলেকে নিয়ে বড় স্বপ্ন নিরাপত্তাকর্মী বাবার,420,67.0,0.20277777777777778,20.27777777777778
20044938,ইউরোপে আশ্রয় চেয়ে আবেদন ৪০ হাজারের বেশি বাংলাদেশির,420,67.0,0.20277777777777778,20.27777777777778
20192082,"

ইতিহাসের ৩০ ফেব্রুয়ারি
",418,69.0,0.20166666666666666,20.166666666666664
20045802,বিশ্বে এখন ১ বিলিয়নেরও বেশি স্থূল মানুষ রয়েছে,418,69.0,0.20166666666666666,20.166666666666664
20192432,"
রেস্তোরাঁয় অগ্নিকাণ্ড বহু প্রাণহানি 
সতর্কতা হিসেবে গ্রহণ করুন
",414,71.0,0.19944444444444445,19.944444444444446
20191368,"

বেইলি রোডে আগুন, মা-মেয়েসহ কুমিল্লার ৬ জন নিহত
",414,71.0,0.19944444444444445,19.944444444444446
20045823,বিপিএল ফাইনালে রমরমা কালোবাজারি,413,73.0,0.1988888888888889,19.88888888888889
20190947,"

স্বজনদের গগনবিদারী কান্নায় ভারী ঢাকা মেডিক্যালের বাতাস
",411,74.0,0.19777777777777777,19.77777777777778
20191859,"

জিএসটি ভর্তি পরীক্ষার জন্য জমা পড়েছে তিন লাখ আবেদন
",410,75.0,0.19722222222222222,19.72222222222222
20191002,"

সরকার অজানা আতঙ্কের মধ্যে আছে : গণসংহতি আন্দোলন
",410,75.0,0.19722222222222222,19.72222222222222
20190607,"

  ভাইয়ের সাথে জাতীয় দলে খেলাই স্বপ্ন
",409,77.0,0.19666666666666666,19.666666666666664
20191634,"

ঢাকায় জাকাত মেলা-২০২৪ শুরু
",409,77.0,0.19666666666666666,19.666666666666664
20045892,রাজনীতিতে অক্ষয় কুমার ও কঙ্গনা রানাউত,408,79.0,0.19611111111111112,19.611111111111114
20191014,"

বন্দরে গৃহবধূকে কুপিয়ে হত্যা, স্বামীকে গুরুতর জখম
",408,79.0,0.19611111111111112,19.611111111111114
20045859,খবর বলা অভিশ্রুতির মৃত্যুর খবরে হতভম্ব সবাই,408,79.0,0.19611111111111112,19.611111111111114
20191264,"

যুক্তরাষ্ট্রের প্রেসিডেন্ট নির্বাচনে রিপাবলিকান দলের নিকি হ্যালি ও ট্রাম্পের অবস্থান
",404,82.0,0.1938888888888889,19.38888888888889
20190531,"

ক্রিপ্টোকারেন্সি বিনিয়োগের ফাঁদে ঘটছে সাইবার অপরাধ : সফোস
",404,82.0,0.1938888888888889,19.38888888888889
20190866,"

 পরিদর্শন আর নোটিশেই সীমাবদ্ধ দায়িত্বশীল প্রতিষ্ঠানগুলোর কাজ
",404,82.0,0.1938888888888889,19.38888888888889
20191428,"

ত্রাণবাহী গাড়ি বহরের কাছে ইসরাইলি হামলার তদন্তের আহ্বান বিশ্ব নেতাদের
",403,85.0,0.19333333333333333,19.333333333333332
20045829,ভোক্তা ঋণের সুদহার ছাড়ালো ১৪ শতাংশ,399,86.0,0.19111111111111112,19.11111111111111
20188921,"
ত্রাণপ্রত্যাশী ফিলিস্তিনিদের ওপর হামলা 
নজিরবিহীন ইসরাইলি বর্বরতা 
",395,87.0,0.18888888888888888,18.88888888888889
20045804,নিহত স্বামী-স্ত্রী ও শিশু সন্তানের মরদেহ শনাক্ত,388,88.0,0.185,18.5
20045878,গ্রিনের মহাকাব্যিক ইনিংসের পর বোলারদের দাপটে চালকের আসনে অস্ট্রেলিয়া,387,89.0,0.18444444444444444,18.444444444444443
20046961,"নবীগঞ্জে সংঘর্ষের ঘটনায় পুলিশের মামলা আসামি ২ শতাধিক, গ্রেপ্তার ১৪",387,89.0,0.18444444444444444,18.444444444444443
20192426,"

ইরানে পার্লামেন্ট নির্বাচনে ভোট গ্রহণ
",383,91.0,0.18222222222222223,18.22222222222222
20045817,বিএনপি নেতারা তাদের বিদেশি প্রভুদের দ্বারে দ্বারে ঘুরে বেড়াচ্ছেন: ওবায়দুল কাদের,383,91.0,0.18222222222222223,18.22222222222222
20045833,দীর্ঘ কোভিড থেকে মুক্তি পাওয়ার পর মস্তিষ্কে দেখা দিচ্ছে ‘ব্রেন ফগ’,380,93.0,0.18055555555555555,18.055555555555554
20045796,"২০২২ সালের গণবিক্ষোভের পর ইরানে অনুষ্ঠিত হলো দ্বাদশ সংসদ নির্বাচন, ভোট পড়লো নামমাত্র",377,94.0,0.17888888888888888,17.888888888888886
20191179,"

উপাত্ত নিরাপত্তা : চীনা হুমকি প্রতিরোধে বাইডেনের নির্বাহী আদেশ
",375,95.0,0.17777777777777778,17.77777777777778
20047162,কুয়াকাটা সৈকতে বিচ হাফ ম্যারাথন,372,96.0,0.1761111111111111,17.61111111111111
20045890,ঢাকায় দুই দিনব্যাপী জাকাত ফেয়ার শুরু,372,96.0,0.1761111111111111,17.61111111111111
20190922,"

 বিদ্যুতের দাম বৃদ্ধিতে সাধারণ গ্রাহকের ওপর চাপ পড়বে না : ওবায়দুল কাদের
",372,96.0,0.1761111111111111,17.61111111111111
20190616,"

ক্লাব কাপ হকির ফাইনাল আজ
",364,99.0,0.17166666666666666,17.166666666666668
20045790,"এলেন, খেলেন, বিস্ফোরক রেখে চলে গেলেন!",362,100.0,0.17055555555555554,17.055555555555554
20045893,মাস্তুল ফাউন্ডেশন আয়োজন করছে যাকাত কনফারেন্স,360,101.0,0.16944444444444445,16.944444444444446
20191205,"

ডায়াবেটিসের অচেনা ৭ লক্ষণ
",360,101.0,0.16944444444444445,16.944444444444446
20045862,বাবা-মা’কে নিয়ে কনভোকেশনে যেতে চেয়েছিলেন তুষার,359,103.0,0.1688888888888889,16.88888888888889
20045864,হাতিয়েছেন কোটি কোটি টাকা,358,104.0,0.16833333333333333,16.833333333333332
20191494,"

বেইলি রোড অগ্নিকাণ্ড : বোনের বিয়ের অনুষ্ঠানে থাকা হলো না পটুয়াখালীর জুয়েলের
",353,105.0,0.16555555555555557,16.555555555555557
20190756,"

মহাস্থানগড়ের ঐতিহ্যবাহি খাবার কটকটি
",353,105.0,0.16555555555555557,16.555555555555557
20045818,অগ্নিকাণ্ডে হতাহতের ঘটনা ‘কাঠামোগত হত্যাকাণ্ড’: গণতন্ত্র মঞ্চ,352,107.0,0.165,16.5
20191981,"

শ্রমিক আন্দোলনে সৎ ও দক্ষ নেতৃত্ব অপরিহার্য : শামসুল ইসলাম
",350,108.0,0.1638888888888889,16.38888888888889
20191876,"

অফশোর ব্যাংকিং বিল সংসদে উত্থাপন, একদিনের মধ্যে পর্যালোচনা প্রতিবেদন জমার নির্দেশ
",350,108.0,0.1638888888888889,16.38888888888889
20188974,"

 ঐক্য সরকার গঠন নিয়ে মস্কোতে হামাস-ফাত্তাহ বৈঠক
",350,108.0,0.1638888888888889,16.38888888888889
20045832,অগ্নিকাণ্ডের ঘটনায় তদন্ত কমিশন গঠনের আহ্বান জামায়াতের,350,108.0,0.1638888888888889,16.38888888888889
20191027,"
বেইলি রোডের আগুনে মৃত্যু 
অভিশ্রুতির পরিচয় নিয়ে ধূম্রজাল
",348,112.0,0.16277777777777777,16.27777777777778
20192076,"

এটিএম আজহারুল ইসলামের সহধর্মিনী শামসুন্নাহার ইসলামের জানাযা সম্পন্ন
",342,113.0,0.15944444444444444,15.944444444444445
20046963,ঝালমুড়ি বিক্রিতে বৃদ্ধ রশিদের জীবিকা,341,114.0,0.15888888888888889,15.88888888888889
20045895,"৫০ মিনিটের জন্য হৃদস্পন্দন বন্ধ, সাক্ষাৎ মৃত্যুর মুখ থেকে ফিরে এলেন ব্যক্তি",336,115.0,0.15611111111111112,15.611111111111112
20044942,বিদ্যুৎসহ দ্রব্যমূল্য বৃদ্ধির প্রতিবাদে এবি পার্টির বিক্ষোভ,335,116.0,0.15555555555555556,15.555555555555555
20046960,"জগন্নাথপুরে শেষ হয়নি বাঁধের কাজ, দুশ্চিন্তায় কৃষক",335,116.0,0.15555555555555556,15.555555555555555
20191250,"

‘অবস্থাদৃষ্টে মনে হচ্ছে সরকার জ্বালানি খাত থেকেই সব লোকসানের ঝাল মেটাতে চাচ্ছে’
",329,118.0,0.15222222222222223,15.222222222222223
20191123,"
বেইলি রোডে আগুন 
কাচ্চি ভাইয়ের ম্যানেজার ও চুমুকের দুই মালিক আটক
",327,119.0,0.1511111111111111,15.11111111111111
20191751,"

গফরগাঁওয়ে বুদ্ধি প্রতিবন্ধী ধর্ষণের পর অন্তঃসত্ত্বা, মামলা তুলে নেয়ার হুমকি
",325,120.0,0.15,15.0
20191656,"

বকেয়া বেতনের দাবিতে গার্মেন্টস শ্রমিকদের সড়ক অবরোধ ও বিক্ষোভ
",324,121.0,0.14944444444444444,14.944444444444443
20191054,"

  ইসলামী বিশ^বিদ্যালয় কর্তৃপক্ষের ভুলের দায় শিক্ষার্থীদের কাঁধে
",323,122.0,0.14888888888888888,14.888888888888888
20045861,নারায়ণগঞ্জে শান্তর বাড়িতে শোকের মাতম,321,123.0,0.14777777777777779,14.777777777777779
20044933,নতুন রাজনৈতিক দলের ঘোষণা দিলেন শাহেদা ওবায়েদ,319,124.0,0.14666666666666667,14.666666666666666
20191194,"

যুক্তরাষ্ট্র-মেক্সিকো সীমান্তে পৃথকভাবে গেলেন বাইডেন ও ট্রাম্প
",317,125.0,0.14555555555555555,14.555555555555555
20191375,"

এককভাবে ২০৩৪ ফুটবল বিশ্বকাপ আয়োজন করতে চায় : সৌদি আরব
",315,126.0,0.14444444444444443,14.444444444444443
20191351,"

বেইলি রোড ট্র্যাজেড : বাঁচার আকুতিতে মামাকে রকির শেষ ‘কল’
",310,127.0,0.14166666666666666,14.166666666666666
